survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
0,3,0,0.42320936639118456,0,0,0.0984067638476023,1,Third,man,True,Cherbourg,no,True
0,1,0,1.0,0,0,0.3616193190524348,0,First,man,True,Southampton,no,True
0,2,0,0.8880853994490359,0,0,0.18387423002666176,0,Second,man,True,Southampton,no,True
1,3,1,0.474862258953168,0,0,0.1053299691159395,2,Third,woman,False,Queenstown,yes,True
0,1,0,0.8364325068870524,1,1,1.0,1,First,man,True,Cherbourg,no,False
0,3,0,0.7159090909090909,0,0,0.10419539701510833,0,Third,man,True,Southampton,no,True
1,1,1,0.30268595041322316,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
1,1,0,0.5953856749311295,0,0,0.35804398680191635,0,First,man,True,Southampton,yes,True
0,3,1,0.30268595041322316,0,1,0.1968707330112129,1,Third,woman,False,Cherbourg,no,False
0,3,0,0.42320936639118456,0,0,0.10544437974795609,2,Third,man,True,Queenstown,no,True
0,3,0,0.4404269972451791,1,0,0.10697666499817828,0,Third,man,True,Southampton,no,False
0,2,0,0.6642561983471075,0,0,0.35412814671801524,0,Second,man,True,Southampton,no,True
1,2,1,0.7675619834710744,0,0,0.18387423002666176,0,Second,woman,False,Southampton,yes,True
1,1,0,0.7159090909090909,0,0,0.35804398680191635,0,First,man,True,Southampton,yes,True
1,1,1,0.3715564738292011,0,0,1.0,0,First,woman,False,Southampton,yes,True
1,1,1,0.4059917355371901,0,0,0.674262715413768,1,First,woman,False,Cherbourg,yes,True
0,1,0,0.474862258953168,0,0,0.3616193190524348,0,First,man,True,Southampton,no,True
1,1,0,0.8192148760330579,1,0,0.7082562934360305,0,First,man,True,Southampton,yes,False
0,3,0,0.49207988980716255,0,0,0.129165517452729,0,Third,man,True,Southampton,no,True
0,2,0,0.8880853994490359,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
0,3,0,0.31990358126721763,0,0,0.10419539701510833,0,Third,man,True,Southampton,no,True
1,1,1,0.647038567493113,0,0,1.0,1,First,woman,False,Cherbourg,yes,True
1,2,1,0.45764462809917356,0,0,0.14301329002073693,0,Second,woman,False,Southampton,yes,True
0,3,0,0.474862258953168,0,0,0.2111148566972783,2,Third,man,True,Queenstown,no,True
0,3,0,0.5609504132231405,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
1,2,1,0.09607438016528926,0,1,0.44947034006517317,0,Second,child,False,Southampton,yes,False
0,3,0,0.28546831955922863,1,0,0.09608041432993165,0,Third,man,True,Southampton,no,False
0,2,0,0.578168044077135,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
0,2,0,0.8536501377410468,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
1,1,0,0.45764462809917356,1,0,0.7232386381048695,0,First,man,True,Southampton,yes,False
0,3,0,0.33712121212121215,0,0,0.11798596426710795,0,Third,man,True,Southampton,no,True
1,2,1,0.5092975206611571,3,0,0.28602658004147385,0,Second,woman,False,Southampton,yes,False
1,3,1,0.474862258953168,0,0,0.1053871744319478,2,Third,woman,False,Queenstown,yes,True
0,2,0,0.42320936639118456,1,0,0.35412814671801524,0,Second,man,True,Southampton,no,False
0,3,1,0.42320936639118456,1,0,0.1079409831823181,0,Third,woman,False,Southampton,no,False
1,1,1,0.49207988980716255,0,0,1.0,0,First,woman,False,Southampton,yes,True
0,3,0,0.1821625344352617,0,0,0.2558916367871043,1,Third,child,False,Cherbourg,no,True
0,3,0,0.4834710743801653,0,0,0.2192870446984633,0,Third,man,True,Southampton,no,True
0,3,1,0.8192148760330579,1,3,0.46819827090122207,0,Third,woman,False,Southampton,no,False
1,1,0,0.5953856749311295,0,0,1.0,1,First,man,True,Cherbourg,yes,True
1,1,0,0.474862258953168,0,0,0.40860940005924834,0,First,man,True,Southampton,yes,True
0,1,0,0.612603305785124,1,0,1.0,0,First,man,True,Southampton,no,False
1,1,1,0.3543388429752066,2,2,1.0,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.4059917355371901,1,0,0.2192870446984633,0,Third,man,True,Southampton,no,False
1,3,0,0.5265151515151515,0,0,0.1079409831823181,0,Third,man,True,Southampton,yes,True
0,1,0,1.0,1,1,0.9670422468068878,0,First,man,True,Southampton,no,False
0,3,0,0.26825068870523416,1,1,0.2758113450399926,0,Third,man,True,Southampton,no,False
1,2,1,0.5092975206611571,0,0,0.17706407335900762,0,Second,woman,False,Southampton,yes,True
0,1,0,0.31990358126721763,1,0,0.7232386381048695,0,First,man,True,Southampton,no,False
0,3,0,0.5265151515151515,0,0,0.10555742834863915,2,Third,man,True,Queenstown,no,True
1,2,1,0.061639118457300274,1,1,0.3132672067120904,0,Second,child,False,Southampton,yes,False
1,3,0,0.09607438016528926,0,1,0.16991340885797077,0,Third,child,False,Southampton,yes,False
0,3,0,0.5609504132231405,0,0,0.12939297668542865,0,Third,man,True,Southampton,no,True
0,3,0,0.3887741046831956,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
1,2,1,0.8192148760330579,1,2,0.8853203667950381,0,Second,woman,False,Southampton,yes,False
1,2,0,0.004304407713498623,1,1,0.19749454336197003,0,Second,child,False,Southampton,yes,False
0,3,0,0.474862258953168,0,0,0.10618123869939627,0,Third,man,True,Southampton,no,True
1,1,1,0.5609504132231405,0,0,1.0,0,First,woman,False,Southampton,yes,True
0,3,0,0.6986914600550964,0,0,0.09704473251407147,0,Third,man,True,Southampton,no,True
1,3,0,0.33712121212121215,0,0,0.0984639691636106,1,Third,man,True,Cherbourg,yes,True
1,1,1,0.612603305785124,1,2,1.0,0,First,woman,False,Southampton,yes,False
0,3,0,0.26825068870523416,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
1,1,1,0.8708677685950413,1,0,1.0,0,First,woman,False,Southampton,yes,False
0,1,0,0.474862258953168,0,0,0.5393644080782078,1,First,man,True,Cherbourg,no,True
0,3,1,0.5179063360881543,0,0,0.10555742834863915,2,Third,woman,False,Queenstown,no,True
0,3,0,0.474862258953168,1,0,0.3289305670476949,2,Third,man,True,Queenstown,no,False
0,3,0,0.543732782369146,0,0,0.11389987026651548,0,Third,man,True,Southampton,no,True
0,3,0,0.4059917355371901,0,0,0.12939297668542865,0,Third,man,True,Southampton,no,True
0,3,0,0.8192148760330579,0,0,0.10697666499817828,0,Third,man,True,Southampton,no,True
0,2,1,0.9741735537190083,0,0,0.14301329002073693,0,Second,woman,False,Southampton,no,True
1,2,1,0.9225206611570248,1,3,0.3132672067120904,0,Second,woman,False,Southampton,yes,False
0,3,0,0.30268595041322316,0,0,0.10555742834863915,0,Third,man,True,Southampton,no,True
1,3,1,0.07885674931129477,0,0,0.16991340885797077,0,Third,child,False,Southampton,yes,True
0,3,0,0.474862258953168,0,0,0.1053871744319478,2,Third,man,True,Queenstown,no,True
1,1,1,0.7331267217630855,0,1,1.0,0,First,woman,False,Southampton,yes,False
1,3,1,0.2165977961432507,0,0,0.0984639691636106,1,Third,child,False,Cherbourg,yes,True
1,1,1,0.28546831955922863,1,0,0.7763578601125718,0,First,woman,False,Southampton,yes,False
0,1,0,0.49207988980716255,0,0,0.40860940005924834,0,First,man,True,Southampton,no,True
0,3,0,0.474862258953168,1,2,0.3193963477129791,0,Third,man,True,Southampton,no,False
0,3,0,0.42320936639118456,0,0,0.09602320901392336,0,Third,man,True,Southampton,no,True
0,3,0,0.42320936639118456,0,0,0.09874727168098502,0,Third,man,True,Southampton,no,True
1,3,1,0.30268595041322316,0,0,0.10209514469880379,0,Third,woman,False,Southampton,yes,True
0,3,0,0.13050964187327824,4,1,0.3966916258908536,2,Third,child,False,Queenstown,no,False
1,3,0,0.009986225895316805,1,2,0.2802379468739678,0,Third,child,False,Southampton,yes,False
0,1,0,0.7847796143250689,0,0,1.0,1,First,man,True,Cherbourg,no,True
0,2,0,0.26825068870523416,0,0,0.35412814671801524,0,Second,man,True,Southampton,no,True
0,1,0,0.474862258953168,0,0,0.4180864140779558,1,First,man,True,Cherbourg,no,True
0,3,0,0.42320936639118456,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
0,2,0,0.6642561983471075,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
1,1,1,0.8364325068870524,0,0,0.3531638285338754,0,First,woman,False,Southampton,yes,True
1,3,1,0.5265151515151515,0,0,0.11826926678448235,0,Third,woman,False,Southampton,yes,True
0,3,0,0.5092975206611571,0,0,0.0984639691636106,1,Third,man,True,Cherbourg,no,True
0,3,1,0.5092975206611571,1,1,0.3289305670476949,0,Third,woman,False,Southampton,no,False
1,2,1,0.5265151515151515,1,1,0.3575332250518423,0,Second,woman,False,Southampton,yes,False
1,1,0,0.1821625344352617,1,2,1.0,0,First,child,False,Southampton,yes,False
1,3,0,0.0,0,1,0.11600012258282001,1,Third,child,False,Cherbourg,yes,False
1,3,0,0.45764462809917356,0,0,0.09500168551377523,0,Third,man,True,Southampton,yes,True
0,3,0,0.5265151515151515,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
0,1,0,0.6642561983471075,0,0,0.0,0,First,man,True,Southampton,no,True
0,3,1,0.30268595041322316,0,0,0.10589793618202187,0,Third,woman,False,Southampton,no,True
1,1,1,0.5609504132231405,1,0,0.7232386381048695,0,First,woman,False,Southampton,yes,False
0,3,0,0.4404269972451791,0,0,0.10743022143224404,0,Third,man,True,Southampton,no,True
0,3,0,0.6642561983471075,0,0,0.3289305670476949,0,Third,man,True,Southampton,no,True
0,2,0,0.5953856749311295,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
0,3,1,0.09607438016528926,4,2,0.4259752995617664,0,Third,child,False,Southampton,no,False
0,3,0,0.5179063360881543,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
0,3,1,0.3887741046831956,0,0,0.1079409831823181,0,Third,woman,False,Southampton,no,True
0,2,0,0.5265151515151515,1,1,0.5040087987224146,1,Second,man,True,Cherbourg,no,False
0,3,0,0.7331267217630855,0,0,0.0878510210127384,0,Third,man,True,Southampton,no,True
0,3,0,0.16494490358126723,3,2,0.38000674205510093,0,Third,child,False,Southampton,no,False
1,1,1,0.8880853994490359,1,1,1.0,0,First,woman,False,Southampton,yes,False
1,3,0,0.45764462809917356,0,0,0.11798596426710795,0,Third,man,True,Southampton,yes,True
0,1,0,0.647038567493113,0,0,0.0,0,First,man,True,Southampton,no,True
1,3,1,0.45764462809917356,0,1,0.16991340885797077,0,Third,woman,False,Southampton,yes,False
0,3,0,0.027203856749311296,4,1,0.5405561854950472,0,Third,child,False,Southampton,no,False
0,3,0,0.474862258953168,0,0,0.09466117768039253,2,Third,man,True,Queenstown,no,True
1,2,0,0.009986225895316805,0,2,0.5040087987224146,1,Second,child,False,Cherbourg,yes,False
1,3,0,0.474862258953168,0,0,0.10555742834863915,2,Third,man,True,Queenstown,yes,True
1,1,1,1.0,0,0,1.0,0,First,woman,False,Southampton,yes,True
1,3,1,0.2510330578512397,1,0,0.1968707330112129,1,Third,child,False,Cherbourg,yes,False
1,2,0,0.007059228650137741,1,1,0.2553808750370302,0,Second,child,False,Southampton,yes,False
0,3,0,0.3887741046831956,0,0,0.10697666499817828,0,Third,man,True,Southampton,no,True
0,3,0,0.30268595041322316,0,0,0.11304860068305872,0,Third,man,True,Southampton,no,True
1,1,1,0.6642561983471075,1,1,1.0,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.3543388429752066,0,0,0.11798596426710795,0,Third,man,True,Southampton,no,True
1,1,0,0.474862258953168,0,0,0.40452330605865583,1,First,man,True,Cherbourg,yes,True
0,3,0,0.33712121212121215,0,0,0.1079409831823181,0,Third,man,True,Southampton,no,True
0,2,0,0.26825068870523416,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
1,1,1,0.5092975206611571,0,0,0.4222297133945566,1,First,woman,False,Cherbourg,yes,True
0,3,0,0.5867768595041323,0,0,0.08768076709604704,1,Third,man,True,Cherbourg,no,True
0,3,0,0.7159090909090909,0,0,0.1028333656815775,0,Third,man,True,Southampton,no,True
0,3,0,0.5953856749311295,0,0,0.1075432700329271,1,Third,man,True,Cherbourg,no,True
0,2,0,0.474862258953168,0,1,0.44947034006517317,0,Second,man,True,Southampton,no,False
1,1,1,0.474862258953168,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.061639118457300274,4,2,0.4259752995617664,0,Third,child,False,Southampton,no,False
0,3,0,1.0,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
0,3,1,0.14772727272727273,1,1,0.20765257304744292,1,Third,child,False,Cherbourg,no,False
1,1,1,0.26825068870523416,0,1,0.5366403454111461,0,First,woman,False,Southampton,yes,False
0,2,1,0.7503443526170799,1,0,0.35412814671801524,0,Second,woman,False,Southampton,no,False
1,3,1,0.30268595041322316,0,1,0.1273499296851324,0,Third,woman,False,Southampton,yes,False
1,1,1,0.7675619834710744,1,1,1.0,0,First,woman,False,Southampton,yes,False
1,1,0,0.8708677685950413,0,0,0.3616193190524348,0,First,man,True,Southampton,yes,True
1,3,1,0.4059917355371901,0,3,0.2623040803053674,1,Third,woman,False,Cherbourg,yes,False
0,3,0,0.6986914600550964,2,0,0.19215946662852978,0,Third,man,True,Southampton,no,False
0,2,0,0.3543388429752066,1,0,0.1566336033560452,0,Second,man,True,Southampton,no,False
1,1,1,0.8192148760330579,0,0,0.3531638285338754,0,First,woman,False,Southampton,yes,True
0,2,0,0.4059917355371901,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
1,2,1,0.7159090909090909,0,0,0.17706407335900762,0,Second,woman,False,Southampton,yes,True
1,2,1,0.45764462809917356,1,0,0.1887543882947027,1,Second,woman,False,Cherbourg,yes,False
0,1,0,0.5265151515151515,0,0,0.6877686181170598,0,First,man,True,Southampton,no,True
1,3,0,0.061639118457300274,1,1,0.15163903445598764,0,Third,child,False,Southampton,yes,False
1,1,1,0.8019972451790633,1,1,0.7158046710864583,0,First,woman,False,Southampton,yes,False
0,1,0,0.5609504132231405,0,0,0.0681015666765414,0,First,man,True,Southampton,no,True
0,3,0,0.8019972451790633,0,0,0.1225828200177745,0,Third,man,True,Southampton,no,True
1,2,1,0.474862258953168,1,0,0.3268875200473987,1,Second,woman,False,Cherbourg,yes,False
1,3,1,0.2510330578512397,0,0,0.0984067638476023,1,Third,child,False,Cherbourg,yes,True
0,3,0,0.33712121212121215,0,0,0.13410288103677825,0,Third,man,True,Southampton,no,True
1,1,1,0.9569559228650137,0,1,1.0,1,First,woman,False,Cherbourg,yes,False
1,2,1,0.42320936639118456,0,1,0.35412814671801524,0,Second,woman,False,Southampton,yes,False
0,3,0,0.5609504132231405,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
0,3,1,0.3715564738292011,0,0,0.14324074925343658,0,Third,woman,False,Southampton,no,True
0,2,0,0.474862258953168,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
0,3,1,0.6642561983471075,0,5,0.3966916258908536,2,Third,woman,False,Queenstown,no,False
1,1,1,0.31990358126721763,0,0,0.40860940005924834,0,First,woman,False,Southampton,yes,True
0,3,1,0.474862258953168,1,2,0.3193963477129791,0,Third,woman,False,Southampton,no,False
1,1,0,0.4404269972451791,0,0,0.40860940005924834,1,First,man,True,Cherbourg,yes,True
0,3,0,0.543732782369146,0,0,0.10555742834863915,2,Third,man,True,Queenstown,no,True
